text,date,weather
"RT @0921chen_chen: 151120 EXO CHANNEL
2015 EXO-Love CONCERT in DOME (151010 GOCHEOK SKY DOME) 
Don't Go( 蝶々少女) https://t.co/BnPaGPYqXw",08/12/2016,no
RT @hhenkiks: I love the cold,08/12/2016,yes
Its a 540 degree U-Turn https://t.co/vX0TPjSye2,08/12/2016,no
"i don't understand why people are getting iced drinks at starbucks, it's damn cold 😨",08/12/2016,yes
"RT @bkcoppernoll: I see the snow falling outside, and my impulse becomes: https://t.co/6EDeDjAwff",08/12/2016,yes
The weather is very cold😨,08/12/2016,yes
RT @lovelydogi: EAT ALL THE RAIN https://t.co/eBZgK971lk,08/12/2016,no
"RT @jeonified: I was worried all the time, my friend's at ease now, watching from the sky. I'll never forget. Thanks for being wit… ",08/12/2016,no
Me gustó un video de @YouTube de @escardi https://t.co/FTmu6ahKwi PIKACHU GETS POKEMON RABIES [ Spanish Fandub ],08/12/2016,no
3 things Canada can't explain about the way it funds First Nations education https://t.co/9CJJcTEGCK,08/12/2016,no
REALLY WISH TOWER KNEW WHAT THE FUCK HEAT WAS,08/12/2016,no
"RT @SexyYukiko: Kate Upton's Boobs in Zero Gravity. Yes, it's as Hot as it Sounds. https://t.co/T6VrWV767v",08/12/2016,no
"RT @MeechIsDEAD: If She Don't Say ""Drop Tops"" After I Say Rain Drops, She Ain't the One.",08/12/2016,no
Hot Deals : https://t.co/jHduArP6c3 #7194 #4022 Lot of 10 Dell Optiplex 780 SFF Core 2 Duo 3.0GHz/ 8GB DDR3/ 320GB… https://t.co/awicd3MooJ,08/12/2016,no
"RT @BJHCOV: oh- grants hoshi a warm smile. hi, hosh~ how are you?",08/12/2016,no
Join us at Angelina's Sunday for the annual Christmas tree lighting great family day including ice skating and sled… https://t.co/cmAi6F3VKO,08/12/2016,no
"RT @mm_aran: ユーリ!!! on ICE

0RT···知らない
10RT···名前は知ってる
50RT···スケートでしょ？
100RT···勇利可愛い
150RT···ヴィクトルイケメン
200RT···ヴィク勇辛い
300RT···結婚お… ",08/12/2016,no
"ليلة دخلة عربي..https://t.co/BYS0CZhvTP

hot
مولعه
نيج
300 https://t.co/ZfKZXG8PNL",08/12/2016,no
"Mobile #potato washing, polishing, drying &amp; inspecting... we've got it sorted! Mild or stainless steel options from… https://t.co/BNpK0GP7l2",08/12/2016,no
"RT @aa_un_kou: 【ユーリ!!! on ICE】

Banquet！

ヴィクトル：もげ汰(@mogegege)
ユーリ：のえる。(@Noendoo5)
勇利：高津コウ
Photo by ゆたか https://t.co/tAAahtnadS",08/12/2016,no
"Oh my, winter has arrived!! Brrrrr!! ❄
Keep your sweet #FurBabies warm with our new line of pet sweaters &amp; coats!... https://t.co/SciRiItlrh",08/12/2016,yes
RT @FlirtSwipes: https://t.co/Rt4hsF5dHD - For Hot selfie exchanges https://t.co/QPCghXGjXO,08/12/2016,no
"RT @imjonginswife: sehun is at it again, posting mysterious photos on his ig, IF this is a hint again for their winter comeback istg https:…",08/12/2016,no
"RT @exostext: junmyeon: i tried to catch fog yesterday but i mist
jongin: pls stop",08/12/2016,no
"RT @vvooseoks: – go shinwon 💕

♡ hold hands in public
♡ kiss in the rain
♡ matching couple outfits
♡ classy dates 
♡ steals your p… ",08/12/2016,no
"RT @blackateurs: Swit Jizus!
Like &amp; RT this hot stuff!
#hot #girls #porn #boobs #sex #sexy #nude #cute #love #yummy https://t.co/4FdKBdTLlk",08/12/2016,no
Dios bendiga al que le dio esas notas altas a minho en winter wonderland,08/12/2016,no
@GMA Wow. Time flies. I was in Central Park in the light snow at the memorial. #johnlennon,08/12/2016,yes
#brazil hot sexy girl free on line sex move real amish girls nude https://t.co/IJvP4KvWxJ,08/12/2016,no
@AtlantideSaunaP quel est la proportion de femme ou couple qui viennent chez vous? Des photos/videos de moment hot chez vous?,08/12/2016,no
RT @DeneLegalEagle: This is incorrect. The people who are not prepared for the winter were asked to leave.We have consent to build &amp; wi… ,08/12/2016,no
@WarEA6LE @sparkythemailmn they make special ones for shoes. I don't really like them.it's got to be REALLY cold for me to use hand warmers,08/12/2016,no
#blackfriday #usa #newdeals #shoes #running #training Kaiback Men’s Poolside Slide Shower… https://t.co/B9rC8CwicI https://t.co/tcIrB5QF4D,08/12/2016,no
"@rafaFCA69   Hola, puedes contratar a través de nuestro sitio web. Saludos https://t.co/dmpGitKbZr …",08/12/2016,no
RT @CorinneHolistic: Create a warm and festive feel in your home with our 100% natural Yule Spice Aromatherapy Candles! #etsy #btnetsy http…,08/12/2016,no
RT @SexyYukiko: Sexy Girls &amp; Hot MOM https://t.co/9oiINRgC3v,08/12/2016,no
"...cordoba was a wise decision to leave unprotected in a farm lacking #tools?

a: managing editor feels heat frm mo

https://t.co/WpyXmi2cGo",08/12/2016,no
yo pensaba que eso era la semana que viene o la semana que viene es el winter album no sé estoy confusa pueden confirmar las cosas,08/12/2016,no
RT @GlobalCalgary: Widespread Extreme Cold Warning in place across southern foothills. Feel like -35 to -40 in many areas https://t.co/vdLL…,08/12/2016,yes
"#Eiki Fall Winter 16/17

EIK32490 vestito https://t.co/n5ErOOMMtJ",08/12/2016,no
RT @ssubzi: Tbh my friends are hot @katherineyrhong @chlorophylI @McintyreMeghan https://t.co/iE7h9cavRb,08/12/2016,no
#hot naked girl friends free anime porn full videos https://t.co/vTPbzReFwW,08/12/2016,no
This viral sickness is the worst. I'm still feeling really sick and under the weather for sure.,08/12/2016,no
"The first weather vane was invented by Greeks. Tower of the Winds, also called Horologium (timepiece) building in A… https://t.co/Q4XellLzEe",08/12/2016,no
RT @RAULH1998: Cloud 9,08/12/2016,no
Thu Dec  8 10:43:36 2016. The temperature at Liberty Township is: 37.1F,08/12/2016,yes
RT @famitsu: 音楽劇『金色のコルダ Blue♪Sky』全国コンクールはセミファイナルへ！　星奏学院と神南高校が激突 #コルステ https://t.co/z5XBW6pobu https://t.co/mffwaPGlPU,08/12/2016,no
RT @MY_MURMUR: AbemaTVの『ユーリ!!! on ICE』特番。御視聴下さったみなさん、ありがとうございました！Большое спасибо! https://t.co/uDaBnl5ZSH,08/12/2016,no
"ユーリ!!!on ICE 第10話 まとめ

ユーリオンアイス最高すぎて気づいたらコラージュしてた

#ユーリオンアイス 
#ユーリ!!!onICE
#ユーリ10話
#yurionice https://t.co/brl5l98GZ8",08/12/2016,no
@kylegwaps1 may galit kaba saken babe? -.- cold mo kanina pa.,08/12/2016,no
Deals : https://t.co/GqZQ1m1yhr #86593 #3485 Bathroom Safety Flip-up Screw Grab Bar Bath Handle Shower Storage Han… https://t.co/0vVAvTRwEk,08/12/2016,no
God thanks for the cold wind today but I can push myself to get to my final...,08/12/2016,yes
"RT @Tontan_Smshop: อันดับ1 Exo winter ตอนนี้
ยอมแล้วครับ.... https://t.co/OuEN0uUO29",08/12/2016,no
"This must be a coincidence or what?My playlist ended up with 2 songs.
Give your hear a break #DemiLovato 
And A year without rain #SG #Gomez",08/12/2016,no
"RT @harpethmsband: Thankful for our great Admin team who partcipated in our 2016 Winter Concert.
@HMSIndians #Team matters. https://t.co/H8…",08/12/2016,no
RT @IceGuardians: Ice Guardians https://t.co/O8KM8TJ1gZ,08/12/2016,no
"at 4:30pm:
few clouds -&gt; clear sky
wind 3kmh -&gt; 1kmh",08/12/2016,no
"RT @nikiashanard: If you could just see the blessing that was coming your way, you would understand the storm you have to go through right…",08/12/2016,no
@bethesda plz fix the shout storm call it shouldn't hit my companions and the wall mounts in house are fucked!!,08/12/2016,no
RT @amadijuana: THIS IS WHY IM HOT,08/12/2016,no
Might go to this game tonight. But then again it's cold as hell,08/12/2016,yes
RT @leslieas_: it's cold outside so you know exactly what time it is https://t.co/KcUX2Dfmn4,08/12/2016,yes
LMAO that's kind of a default response https://t.co/YWy8MZGbBR,08/12/2016,no
"RT @featjimin: jimin's intense gaze always makes me weak plus those lips and that tongue why is he so hot i'm
https://t.co/1dTDFt7jLO",08/12/2016,no
Me gustó un video de @YouTube https://t.co/v0oGY80D7Z Gran Caravana Nacional de Motociclistas Teletón,08/12/2016,no
RT @Seeayeareell_: it rained already and it's cold .. perfect sleeping weather,08/12/2016,yes
RT @stephaniemldz: but a hoe never gets cold https://t.co/GKCmy5TwvS,08/12/2016,no
RT @vernalkick: All that snow can make it a little hard to drive sometimes… 💥🚙🚌🚓❄️ https://t.co/TMPeQD2lR0,08/12/2016,yes
RT @eternally_b: OH SEHUN IS THIS A HINT TTTTT why that emoji HAHHAHA cries is it for EXO winter album MV 😭😭 https://t.co/D7nmxUPbXE,08/12/2016,no
RT @msamrud: @whitehouse reverse @USDOT decision on NAI. Stop the scheme in the sky #DenyNAI #1u #safety @transportworker,08/12/2016,no
@TGR_EthanSabo It really is! We even have a few flakes of snow ❄ Makes me thankful for a warm house 😊,08/12/2016,yes
A Winter Wedding https://t.co/4YUs4AgaUP,08/12/2016,no
RT @TWOweather: #Christmas weather - Will it snow? 08/12/2016. Latest info on the prospects https://t.co/4Fp2ETj8Ey https://t.co/I90Hll9vD3,08/12/2016,no
"♬ @CorpseOfficial - Encased In Concrete

#SMASHYOURASS
w/ @ariamanifesto https://t.co/bma3UC0gou",08/12/2016,no
RT @Erotik_Center: Horny Zoie gets down for the hot fiesta party ! #Hardcore #Erotic Movie &gt;&gt; https://t.co/Q0C9cnDpjl &lt;&lt; https://t.co/E18yI…,08/12/2016,no
This wind sucks where's the snow 🌪☃️,08/12/2016,yes
"RT @AlexPavlovic: The Cubs really, really didn't want to face Cueto/Bum in Game 5. Joe Maddon even brought it up in his Winter Meetin… ",08/12/2016,no
"RT @SexyYukiko: Kate Upton's Boobs in Zero Gravity. Yes, it's as Hot as it Sounds. https://t.co/T6VrWV767v",08/12/2016,no
RT @x940218x: And the saddest thing under the sun above Is to say good bye to the ones you love But before you know you say goodb… ,08/12/2016,no
Yesterday I finally bought a snow shovel so I’m pretty sure that means the promised snow will bypass PDX,08/12/2016,yes
RT @SexyYukiko: Sexy Girls &amp; Hot MOM https://t.co/9oiINRgC3v,08/12/2016,no
So a climate change denier will be heading the EPA? Sounds about right. #Wakemeupwhenits2020,08/12/2016,no
RT @nijipoi_media: key新作『Summer Pockets』発表！原案・麻枝准きたあああああ！！　https://t.co/Scu9la1wq0,08/12/2016,no
M&amp;Ms Ice Cream Cookie Sandwiches https://t.co/57Run3aOud,08/12/2016,no
RT @sakomisaki: 本日月チャン発売日！です！WILD WIND GIRL 9話載ってますよろしくお願いします〜！ https://t.co/uW7TVNkJDs,08/12/2016,no
"RT @coedgirls2day: Enjoy another sexy coed!
Like &amp; RT this hot stuff!
#hot #girls #porn #boobs #sex #sexy #nude #cute #love #yummy https://…",08/12/2016,no
RT @SarcasticRover: It’s not that hard: Climate change is a huge destabilizing force which is going to cost the planet trillions of dollars…,08/12/2016,no
RT @ZEROCO2_: Melting Permafrost Could Affect Weather Worldwide https://t.co/Mf8CyR7szJ #itstimetochange #climatechange Join @ZEROCO2_,08/12/2016,no
RT @acosmos: Me every episode of Yuri on Ice https://t.co/c50xKqdQxg,08/12/2016,no
someone bring me a hot chocolate,08/12/2016,no
RT @GUNSandcrayons: If she don't play Pokémon sun and moon is she even worth having around?,08/12/2016,no
"RT @AAndyAlbarran: ❄❄❄❄❄
          ❄
          ❄
          ❄
          ❄
          ❄
          ❄
          ❄
❄❄❄❄❄t's fucking cold. 😩",08/12/2016,no
"RT @gonewildchicks: Another chick getting wild!
Like &amp; RT this hot stuff!
#hot #girls #porn #boobs #sex #sexy #nude #cute #love #yummy http…",08/12/2016,no
"RT @LouDobbs: This president has not an iota of concern or care for this country or our people, nor shame.  None. #MAGA… ",08/12/2016,no
"RT @TrendPSPK: First time when a telugu teaser took YouTube by a storm!

#5YearsForPANJAA
https://t.co/9VY5SoHLKI",08/12/2016,no
"@reridlr Pretty good, just a light cold.",08/12/2016,no
"RT @kjdpics: guys!! you can pre order exo's winter album on ktown4u or koreanmall, they count on hanteo and gaon to help the boy… ",08/12/2016,no
RT @yurionicegoods: 【PR】発売日：2017/3。きゃらふぉるむ ユーリ!!! on ICE アクリルストラップコレクション Vol.2 https://t.co/yUIsTSmxcH 【特典】あみあみ：勇利/アニメイト：ヴィクトル/Amazon：ユ… ,08/12/2016,no
#NoFilmsForSingleScreens hot naked busty women aunties nude,08/12/2016,no
Another great #holidaygiftguide #giveaway at #FeistyFrugal! Enter to win a Live Clean Baby prize pkg ($100 value!) https://t.co/3FCMG6dx3P,08/12/2016,no
"RT @peeknpeak: Opening day will be Friday, December 16th at 9:30AM! Your winter playground awaits!
Details:… ",08/12/2016,no
@Ohthatflo i just got over my annual thanksgiving head cold. The joys of me living in a tourist area aka #florida hope you feel better.,08/12/2016,no
"RT @pascualyvette: HOOOY! HINDI KO KINAYA ANG PAGSAYAW NI DJ! ANG CUTE NA ANG HOT! JUSKO, PAANO? 💙🔥😭😍🔥😭😍🔥💙 (Ay jusko! Hindi na sya nag… ",08/12/2016,no
"RT @doamuslims: Should Britain ban the #Niqab? Please vote NO!

https://t.co/y4a8jrGAmV",08/12/2016,no
"RT @CarmelMMartin: Chronic absence is a good proxy for school climate, yet only 5 states use it to classify schools. This can change. https…",08/12/2016,no
"RT @willdowning: Enjoy the sounds of @ebenet  @realtamiaworld  @ChakaKhan 
 @KennyEdmonds  @ChakaKhan  &amp; more on The Wind Down... https://t…",08/12/2016,no
RT @rssurjewala: So @SuPriyoBabul's constituents in Bengal can wait as MP is busy in Nation building process in Cold Play rock events! Like…,08/12/2016,no
RT @TayTay78730804: #ObamaLegacy The true power behind Islam's perfect storm. https://t.co/RCX7TklaQv,08/12/2016,no
"Kinder Winter Wonderland at Burke. Snow tunnel, snowball fight, polar bear plunge, ice skating, Santa's sleigh, etc… https://t.co/mprMIMbplo",08/12/2016,no
420ART＊ Fall / Winter 2016 Exhibition KYOTO]420ART＊F/W COLLECTION IN CHICKENNO #420ART#CHICKENNOT https://t.co/slKSNHVrzp,08/12/2016,no
"Scott Pruitt, Trump’s Climate-Denying EPA Pick, Is Worse Than You Think https://t.co/AB75ZMwFCH via @thedailybeast",08/12/2016,no
"RT @ciaogirl9: The American taxpayer paying for ""amenities"" at #trump's hotel. https://t.co/QwkCY7ahEd",08/12/2016,no
"شرموطة تمص وتلحس في الزبر وهي لابسة الحجاب..https://t.co/AY5zSbyKLX

شفشفه
hot
porn
9929 https://t.co/CEwa3LDiXY",08/12/2016,no
"*takes tea and bikkies to @freddiethelab , puts ice on his paw and plumps the cushion*",08/12/2016,no
"@Akshay1Malhotra @ArvindKejriwal 

bhaiyon winter shuru ho gayi kya?
#mufflermanreturns",08/12/2016,no
RT @J_Fear10: I HATE THE COLD. I HATE SNOW. I HATE WINTER.,08/12/2016,yes
i slept a grand total of two (2) hours. yuri on ice gave me happiness but at what cost,08/12/2016,no
RT @nijipoi_media: key新作『Summer Pockets』発表！原案・麻枝准きたあああああ！！　https://t.co/Scu9la1wq0,08/12/2016,no
New Women Winter Handmade Woolen  Felted Hat by VtUS https://t.co/uTGse4BSdl via @Etsy,08/12/2016,no
#sex teen virgem hot sleepy girls https://t.co/mBKhCIxBGX,08/12/2016,no
Yeah see that was me till this morning that wind hit me I turned right around and went and got my ass a coat 😂😂🙃 https://t.co/sdKbofSYFp,08/12/2016,yes
"RT @JoyDickman: @DirekMike BURN!
#ALDUB73rdweeksary",08/12/2016,no
A winter break in English football. ❄️,08/12/2016,no
"#BDSM,#domination,#teen,#photo,#young,#эскорт,#escorts,#beauty,#callgirl,#escortservices,#girls,#love,… https://t.co/IWhY4AuWFz",08/12/2016,no
RT @RepGwenMoore: I trust @weatherchannel's scientists over the #FakeNews peddlers at @BreitbartNews any day. #ClimateChange https://t.co/t…,08/12/2016,no
"RT @ltsKermit: ""keep studying, you can sleep/cry after you get your degree"" https://t.co/YPwenkaOwO",08/12/2016,no
RT @SexyYukiko: Sexy Girls &amp; Hot MOM https://t.co/9oiINRgC3v,08/12/2016,no
RT @kubo_3260: 内山さんの心のこもってないハートアピール最高です https://t.co/5kuVF8HuwT,08/12/2016,no
Wanna go to Winter Wonderfest this year I never been,08/12/2016,no
RT @RuthHHopkins: When you purposely block people's access to emergency services during a blizzard you're basically trying to kill them,08/12/2016,no
There is nothing worse then when you step in the shower expecting it to be hot but it is actually ice cold,08/12/2016,no
@vamagman @guardian I took this picture last summer. Save the giraffes. https://t.co/UP3RGfyIVH,08/12/2016,no
RT @wallahi: you know it's cold outside when you go outside and it's cold,08/12/2016,yes
"RT @RobBreakenridge: Gettin' big money outta politics, NDP style! https://t.co/qX5uKrcPzG",08/12/2016,no
ANA Media Station-ANAのCM・機内上映番組はこちらから Movie│ANA SKY WEBANA Media Station│ANA SKY WEB #mediastation #ANA https://t.co/Lasp1E6I4f,08/12/2016,no
"RT @shmesm: talking about nail colors
Nayeon: ""This might be a spoiler. I want to do...black? or hot pink? red?""
some think may… ",08/12/2016,no
@kinkycalliebbw looking so hot as always Hun you in London xx???,08/12/2016,no
RT @notvsco: Stormy weather 🌊 https://t.co/UOLBVLNUwq,08/12/2016,yes
@MoscatoMyLove It's so much easier if u go to intermediate slope w/less ppl &amp; experiment.But hot toddies at lodge w/a book is 😊@curse_t_70,08/12/2016,no
